iteration,biomass
0,0.0229917133376624
1,0.0229917133376624
2,0.0229917133376624
3,0.0229917133376624
4,0.00151649475355633
5,0.00861923091061993
6,0.0116891299904234
7,0.0259879168121304
8,0.0280847059032876
9,0.0322885752884319
10,0.0373646332822844
11,0.0373455062897935
12,0.0408522595733195
13,0.0545435025098873
14,0.0599546897686023
15,0.0938666490306354
16,0.0992207436417498
17,0.0987105518470015
18,0.105305022432673
19,0.11915773103116
20,0.117595590514012
21,0.109264450072599
22,0.111077680196094
23,0.152910611341095
24,0.161547353491887
25,0.162517974246019
26,0.159584386078213
27,0.232564063480696
28,0.233610152540231
29,0.233610152540231
30,0.233999779078071
31,0.242813555649228
32,0.220866728102321
33,0.253295664304573
34,0.25213873831859
35,0.248309872634978
36,0.253887541469552
37,0.254035742651969
38,0.288795673911246
39,0.669381599951135
40,0.680140138059745
41,0.680700079466234
42,0.689566497225282
43,0.689925061500242
44,0.690805378819747
45,0.694770627756195
46,0.698061927424665
47,0.702352588280289
48,0.705834822722722
49,0.707726653922776
50,0.708999495667576
51,0.711922864167982
52,0.71274053264136
53,0.71302802999041
54,0.714735088870691
55,0.718995221723578
56,0.719966260868052
57,0.721486857036513
58,0.722743875708683
59,0.72371925304949
60,0.723945323491565
61,0.721868685563068
62,0.721896237345832
63,0.7230134502414
64,0.726176474223459
65,0.726313121826852
66,0.726404393237515
67,0.726924725574963
68,0.726828029328337
69,0.727477467681863
70,0.727814371254042
71,0.728071961960734
72,0.728496486964848
73,0.728671970848291
74,0.732063383539442
75,0.732348407748085
76,0.732483185325181
77,0.733318784648822
78,0.733576637452238
79,0.733710115119446
80,0.734799910523239
81,0.735583284781384
82,0.735590394951062
83,0.735720151550129
84,0.735838851831648
85,0.735989421068805
86,0.736837735415793
87,0.736841001949926
88,0.73698339423852
89,0.73707596159935
90,0.737534190880475
91,0.737620525379054
92,0.739254770110136
93,0.73954383445385
94,0.739730412041784
95,0.739742555897593
96,0.740544939296483
97,0.740704443436504
98,0.740888960608778
99,0.741180786349135
100,0.741261734542981
101,0.741351643048684
102,0.741523613199434
103,0.741639004149027
104,0.741661392807714
105,0.741729418850219
106,0.741805697991552
107,0.741904361767044
108,0.741928052571139
109,0.741971980561185
110,0.741991484511048
111,0.74202107017477
112,0.742061849057531
113,0.74209618481996
114,0.742132913886896
115,0.742206087404171
116,0.742703887535701
117,0.74273844383884
118,0.742810998333421
119,0.74283752031967
120,0.74288042544267
121,0.74290982026923
122,0.742953462124649
123,0.742927073707231
124,0.743192300210241
125,0.743344128543603
126,0.74341268833638
127,0.743433049866261
128,0.743497252472755
129,0.743526021827471
130,0.743520095705683
131,0.743547970679795
132,0.743557648917942
133,0.74365688236473
134,0.743658654982279
135,0.743651024509841
136,0.743780081152397
137,0.743784356002764
138,0.743787085853798
139,0.743788045822896
140,0.743799875263155
141,0.743888580099681
142,0.743906330903331
143,0.74391752364769
144,0.743917616857117
145,0.743915297667745
146,0.743947929535368
