Key,Value
PDH_b0114,45.06361405298904
EDA_b1850,48.83172351481616
OAADC_b1850,397.0101348999663
PTAr_b2297,59.29563631795692
PTA2_b2297,
EDD_b1851,72.26597202026957
GLUtex_b1377,106.0429833594155
GLYtex_b1377,58.11595157418943
GLYALDtex_b1377,29.156091239577854
GLYBtex_b1377,104.59740264092393
GLYCtex_b1377,81.31418082627984
GLYC3Ptex_b1377,34.71695978523836
GLYCLTtex_b1377,233.1025000846501
GTPtex_b1377,17.41166567215649
Htex_b1377,81.75412979562607
H2tex_b1377,77.41530603674309
H2Otex_b1377,76.66436079975935
DAPtex_b1377,49.25427347135285
12PPDStex_b1377,108.62058006286343
DDGLCNtex_b1377,49.463363487523516
26DAHtex_b1377,260.2473538857249
HCINNMtex_b1377,34.01313209800646
HPPPNtex_b1377,45.92930376911761
ACtex_b1377,197.01964184511297
ACALDtex_b1377,283.5535930913431
ACMANAtex_b1377,133.54582526589923
ACMUMtex_b1377,177.22601662182427
GALtex_b1377,118.66780895487159
GALCTtex_b1377,127.3225732569339
GALCTNtex_b1377,56.16469554935558
GALTtex_b1377,66.08533754896104
GALURtex_b1377,170.4906067026471
GAMtex_b1377,34.89977226866419
GBBTNtex_b1377,63.80511278581846
HIStex_b1377,39.381414295615535
HXAtex_b1377,52.696687759453944
HYXNtex_b1377,52.04018552448413
IDONtex_b1377,41.70526862695097
ILEtex_b1377,190.5443092903081
INSTtex_b1377,131.42104090853098
Ktex_b1377,133.87177047347845
D_LACtex_b1377,122.0615229595232
FRULYStex_b1377,1298.0477848135804
ASPtex_b1377,125.51452453614253
INDOLEtex_b1377,12.157583949612816
L_LACtex_b1377,166.08617474519895
GLCRtex_b1377,
GLCNtex_b1377,69.18129084013762
GLCURtex_b1377,205.36084370193655
GLNtex_b1377,103.09915836231376
O2tex_b1377,58.08520504592433
OCTAtex_b1377,47.31058638959878
ORNtex_b1377,263.5017598695706
RMNtex_b1377,326.9715327060365
PHEtex_b1377,50.90845052983694
PItex_b1377,132.82960554147334
PNTOtex_b1377,22.003582007386527
PPPNtex_b1377,82.07386708197691
PPTtex_b1377,15.913211261405568
PTRCtex_b1377,80.71121174707449
PYRtex_b1377,299.1271979679941
DSERtex_b1377,69.96833735786146
SERtex_b1377,69.80652322289372
SO4tex_b1377,62.85517871291591
SPMDtex_b1377,292.8366243394436
SUCCtex_b1377,104.83340575467629
SUCRtex_b1377,380.6302541966979
TARTRtex_b1377,100.64151035179736
TAURtex_b1377,744.6520960159106
THRtex_b1377,71.85862619060751
THMDtex_b1377,56.99398516391159
METDtex_b1377,235.61330519415736
METtex_b1377,241.72279092288912
MNLtex_b1377,74.1324704454734
NAtex_b1377,111.3112286136182
NACtex_b1377,27.109851932216735
NH4tex_b1377,126.46314852628699
BUTtex_b1377,14.967897884736304
CHLtex_b1377,52.69135638647246
CO2tex_b1377,128.24147622390382
CRNtex_b1377,202.40969207468706
DINStex_b1377,70.55003506903616
DMStex_b1377,131.43924415145565
CSNtex_b1377,19.45716288926166
CYNTtex_b1377,54.94613311010887
CYStex_b1377,44.73101839520671
CYTDtex_b1377,42.12773790191531
DCAtex_b1377,226.1370250960931
DGSNtex_b1377,49.159657685724945
LCTStex_b1377,
LEUtex_b1377,133.1501167439564
LYStex_b1377,159.29297057442855
LYXtex_b1377,185.6646217625426
MANtex_b1377,208.75653811152873
MAN6Ptex_b1377,145.49174858836423
MELIBtex_b1377,
DMSOtex_b1377,60.81382179663349
FRUtex_b1377,85.2076202461799
FUCtex_b1377,
FUMtex_b1377,141.3416917735484
FE2tex_b1377,180.8517686587493
NMNtex_b1377,173.72817623253408
NO2tex_b1377,130.037421744912
GDPtex_b1377,24.50130773651292
TMAtex_b1377,125.13504097518292
TMAOtex_b1377,186.1169024128756
TREtex_b1377,155.47443153897507
TRPtex_b1377,27.722067148494624
TSULtex_b1377,113.87278064585118
TYRtex_b1377,61.10418070655105
URAtex_b1377,37.67419715677251
UREAtex_b1377,97.06014198354117
VALtex_b1377,81.67260606048029
XANtex_b1377,74.70082406966272
XYLtex_b1377,331.7034458871109
ABUTtex_b1377,86.46909249485415
23CAMPtex_b1377,55.84215026186877
23CCMPtex_b1377,26.537411375226036
23CUMPtex_b1377,51.72910869055969
23CGMPtex_b1377,25.905315238529067
3AMPtex_b1377,592.9031753122429
3CMPtex_b1377,59.42676497895349
ETHSO3tex_b1377,183.72777931554836
BUTSO3tex_b1377,184.9728293084146
LIPOtex_b1377,85.21288923024431
GALBDtex_b1377,114.92246839436571
SULFACtex_b1377,131.76375488405355
NOtex_b1377,38.3150963154669
N2Otex_b1377,201.6174892006173
PEAMNtex_b1377,96.45524925927833
PACALDtex_b1377,108.3631495929538
CYANtex_b1377,92.44821345484428
SO3tex_b1377,38.231745467486334
TCYNTtex_b1377,18.728156461529522
METSOX1tex_b1377,
METSOX2tex_b1377,109.69127246938001
3UMPtex_b1377,89.71710844728027
3GMPtex_b1377,112.99848416560019
DOPAtex_b1377,135.9507523021192
4HOXPACDtex_b1377,207.5412923279906
ETHAtex_b1377,75.88480374493884
G3PStex_b1377,55.28327930443758
ACGAL1Ptex_b1377,
ACGALtex_b1377,114.08336620169113
GLCUR1Ptex_b1377,
UDPGLCURtex_b1377,35.2635652111459
ISETACtex_b1377,590.7310087770285
UDPGtex_b1377,31.829282049936896
UDPGALtex_b1377,29.947940127679086
ACGAM1Ptex_b1377,234.15762363978328
UACGAMtex_b1377,66.33224358053705
UDPACGALtex_b1377,55.63551308407922
MSO3tex_b1377,106.66662915854124
GLYC2Ptex_b1377,91.00146709384484
PSERtex_b1377,81.36660119491496
R5Ptex_b1377,180.73267226171092
THRPtex_b1377,421.4233892569262
TYRPtex_b1377,71.96995431462884
CITtex_b1377,107.24696248605156
ACGAtex_b1377,92.14562893882687
G6Ptex_b1377,191.8289784041415
MOBDtex_b1377,105.94810384149248
NI2tex_b1377,
H2O2tex_b1377,115.49885363016581
ADEtex_b1377,40.145432877147236
AGMtex_b1377,14.732399949991109
ALAtex_b1377,64.15383737214655
BALAtex_b1377,67.86904133778357
DALAtex_b1377,64.91876040007756
AMPtex_b1377,371.66539456843793
ARBtex_b1377,324.7448980472376
ARGtex_b1377,95.28239311622663
ASCBtex_b1377,76.70694809559141
MMETtex_b1377,45.81897376819251
FE3tex_b1377,86.00641003826922
MG2tex_b1377,97.42250948021737
Zn2tex_b1377,117.18170778601922
CD2tex_b1377,103.48208756447133
ASO3tex_b1377,116.05178575170282
MANGLYCtex_b1377,71.01835616893952
FRUURtex_b1377,474.8810941987373
GLYCAtex_b1377,62.71206332398206
COBALT2tex_b1377,78.47845152915134
