iteration,biomass
0,0.0229917133376624
1,0.00177941172065524
2,0.00177941172065524
3,0.00177941172065524
4,0.00842676607951281
5,0.0189481152534011
6,0.0302803192377649
7,0.0326076159483662
8,0.035959842155014
9,0.0375384116162793
10,0.0410174207150865
11,0.0504966865084806
12,0.0515621922825369
13,0.0530229141059675
14,0.0554281695468625
15,0.0530055156428207
16,0.163177775210596
17,0.229306952895834
18,0.216743261933968
19,0.226352162744348
20,0.230671295423443
21,0.272993348747759
22,0.341824237161026
23,0.345093960775359
24,0.381001112139446
25,0.416433108281598
26,0.437341067473463
27,0.443760285979768
28,0.463019264615996
29,0.468571000382286
30,0.470695811995398
31,0.497007447300973
32,0.503175070255691
33,0.513342342669096
34,0.524567408389214
35,0.535697079324943
36,0.549760297823509
37,0.551874998811006
38,0.558542971349021
39,0.615098521176401
40,0.627614584785043
41,0.705103676254414
42,0.705396837378657
43,0.706391347357755
44,0.706731609895664
45,0.711515280748216
46,0.711770069741097
47,0.712829914407675
48,0.716617693603781
49,0.71528178853162
50,0.716318729865024
51,0.718130682647933
52,0.720086011104742
53,0.720502792793979
54,0.72065263063955
55,0.72150520737727
56,0.722307199937408
57,0.722402290882188
58,0.722999895330044
59,0.724164337620791
60,0.7257929063031
61,0.726672259481647
62,0.726774973079347
63,0.727588118720464
64,0.72796782288797
65,0.728390158236575
66,0.729095836913085
67,0.72909960491503
68,0.72904408832403
69,0.729096335870588
70,0.72924547298721
71,0.729381286343881
72,0.729546370131278
73,0.729672687603552
74,0.730116713904897
75,0.730158348679989
76,0.733808692645877
77,0.733981667240088
78,0.734014799795433
79,0.73486658467016
80,0.734994358324852
81,0.735396998144702
82,0.735476155974653
83,0.735768866199331
84,0.735914157098979
85,0.735958177646497
86,0.736051838127034
87,0.736189406614414
88,0.736258778747639
89,0.736371106330739
90,0.736732122027565
91,0.737097613525786
92,0.737203775214491
93,0.737218641928359
94,0.73724204223893
95,0.737470774669307
96,0.737529426766734
97,0.737652957489894
98,0.737766720648582
99,0.737860375526693
100,0.73786808570175
101,0.738780486475799
102,0.738825104346881
103,0.738923602400444
104,0.738981252657671
105,0.73899179915254
106,0.739164706358966
107,0.73942596223941
108,0.739623586325704
109,0.739764982054185
110,0.739777364739054
111,0.739788884550113
112,0.739839421258127
113,0.739845204630631
114,0.740404426065125
115,0.74112540098812
116,0.741568451326076
117,0.741692764434676
118,0.74176181586467
119,0.74186990824074
120,0.741928784742252
121,0.742010584291058
122,0.742033327081715
123,0.742059815481163
124,0.742129602067493
125,0.742130776794837
126,0.742251607546831
127,0.742259780904068
128,0.742306183881888
129,0.742233658734334
130,0.742347447586673
131,0.742365831185728
132,0.742374590004656
133,0.742507358363034
134,0.742524692578475
135,0.742666725631966
136,0.742729068063198
137,0.742732485310817
138,0.742768977670496
139,0.74301220178077
140,0.74305364068884
141,0.743121126700081
142,0.74320821859708
143,0.743365062453512
144,0.743385620906296
145,0.743361901587743
146,0.743387217572115
147,0.743407349237022
148,0.743405511132866
149,0.743422895750815
150,0.743432055994357
151,0.743448804259576
