Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
rxn00001_c0,NODE_1_3110591_3110064,0.0,,
rxn00001_c0,NODE_1_3110591_3110064,0.0,,
rxn00106_c0,NODE_1_3110591_3110064,0.0,,
rxn00106_c0,NODE_1_3110591_3110064,0.0,,
rxn00003_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00003_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00003_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00003_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00003_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00003_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00003_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn00003_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn00003_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn00003_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn00010_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn00010_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn00010_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn00010_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn00010_c0,NODE_1_2417380_2415695,0.0,10.0254301429851,4.426675379722834
rxn00010_c0,NODE_1_2417380_2415695,0.0,10.0254301429851,4.426675379722834
rxn00011_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00011_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00011_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00011_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00011_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00011_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn00011_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn00011_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn00011_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn00011_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn02185_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn02185_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn02185_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn02185_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn02185_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn02185_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn02185_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn02185_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn03194_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn03194_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn03194_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn03194_c0,NODE_1_2417380_2415695,0.0,17.206124398112575,7.483062368305253
rxn03194_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn03194_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn03194_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn03194_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn08043_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn08043_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn08043_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn08043_c0,NODE_1_2417380_2415695,0.0,8.392848172480988,4.330045915168225
rxn08043_c0,NODE_1_2417380_2415695,0.0,9.57661157607596,3.9354626498042142
rxn08043_c0,NODE_1_2417380_2415695,0.0,9.57661157607596,3.9354626498042142
rxn08043_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn08043_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn08043_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn08043_c0,NODE_1_2417380_2415695,0.0,23.2126374293803,11.64696326957151
rxn15021_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn15021_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn15021_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn15021_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn15021_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn15021_c0,NODE_1_2417380_2415695,0.0,11.05074575385584,6.07082044625424
rxn15021_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15021_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15021_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15021_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15491_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn15491_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn15491_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn15491_c0,NODE_1_2417380_2415695,0.0,12.63749406800404,9.16438070626076
rxn15491_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15491_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15491_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn15491_c0,NODE_1_2417380_2415695,0.0,7.709772202633258,2.8196347686275773
rxn00003_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn00003_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn00003_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn00003_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn00010_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn00010_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn00010_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn00010_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn00010_c0,NODE_1_3372496_3374217,0.0,112.30300480006731,41.65827775840682
rxn00010_c0,NODE_1_3372496_3374217,0.0,112.30300480006731,41.65827775840682
rxn00011_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00011_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00011_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00011_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00011_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00011_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn00011_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn00011_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn00011_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn00011_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn02185_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn02185_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn02185_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn02185_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn02185_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn02185_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn02185_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn02185_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn03194_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn03194_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn03194_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn03194_c0,NODE_1_3372496_3374217,0.0,149.16196772273275,64.37687581592107
rxn03194_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn03194_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn03194_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn03194_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn08043_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn08043_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn08043_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn08043_c0,NODE_1_3372496_3374217,0.0,59.329236773980064,16.363014468349267
rxn08043_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn08043_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn08043_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn08043_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn08043_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn08043_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn08043_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn08043_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn08043_c0,NODE_1_3372496_3374217,0.0,273.38175509267563,172.0958494623152
rxn09167_c0,NODE_1_3372496_3374217,0.0,56.72261113526885,16.749124169887274
rxn09167_c0,NODE_1_3372496_3374217,0.0,56.72261113526885,16.749124169887274
rxn09167_c0,NODE_1_3372496_3374217,0.0,56.72261113526885,16.749124169887274
rxn09167_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn09167_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn09167_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn09167_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn09167_c0,NODE_1_3372496_3374217,0.0,181.99293027274413,86.33402526240558
rxn09167_c0,NODE_1_3372496_3374217,0.0,195.12084238685787,103.47200422660562
rxn09167_c0,NODE_1_3372496_3374217,0.0,195.12084238685787,103.47200422660562
rxn09167_c0,NODE_1_3372496_3374217,0.0,195.12084238685787,103.47200422660562
rxn15021_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn15021_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn15021_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn15021_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn15021_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn15021_c0,NODE_1_3372496_3374217,0.0,108.78815586631791,24.06965214906382
rxn15021_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15021_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15021_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15021_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15491_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn15491_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn15491_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn15491_c0,NODE_1_3372496_3374217,0.0,108.50763007850517,54.46225794161632
rxn15491_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15491_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15491_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn15491_c0,NODE_1_3372496_3374217,0.0,86.43353413928995,34.80721528332667
rxn00003_c0,NODE_1_2510003_2511634,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_2510003_2511634,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_2510003_2511634,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_2510003_2511634,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_2510003_2511634,0.0,108.78815586631791,24.06965214906382
rxn00003_c0,NODE_1_2510003_2511634,0.0,108.78815586631791,24.06965214906382
