Reactions,Min Solutions,Max Solutions,Solution Biomass
ALATA_D2,0.0,0.603117382960686,0.070477017513326
SHCHD2,1.41447374149245e-05,1.57163774132871e-05,0.070477017513326
CPPPGO,0.0,0.0144059435345085,0.070477017513326
GTHOr,0.0,2.41509405875945,0.070477017513326
DHORD5,0.0,0.160172088472333,0.070477017513326
GLYCTO2,0.0,0.910515284740463,0.070477017513326
GLYCTO3,0.0,0.756236537230409,0.070477017513326
GLYCTO4,0.0,0.338189004213459,0.070477017513326
PFK_3,0.0,1.59172410849506,0.070477017513326
TRPS2,0.0,0.0658907531726484,0.070477017513326
G3PD5,0.0,1.05226690643402,0.070477017513326
EX_acgam_e,0.0,0.0,0.070477017513326
EX_cellb_e,0.0,0.0,0.070477017513326
EX_chol_e,0.0,0.0,0.070477017513326
LEUTAi,0.0285768730595666,0.275440661394564,0.070477017513326
SHK3Dr,0.0241741173931587,0.176850531550031,0.070477017513326
G5SD,0.0140213673957582,0.697498785407387,0.070477017513326
ALATA_L2,0.0,0.811486420851826,0.070477017513326
MAN6PI,0.0,0.0,0.070477017513326
APRAUR,2.82894736796277e-05,0.0254365871684198,0.070477017513326
DB4PS,5.65789473592555e-05,0.0508731743368395,0.070477017513326
RBFK,1.41447371306949e-05,0.447917847383614,0.070477017513326
ACP1_FMN,0.0,0.447903740707599,0.070477017513326
RBFSb,2.82894736796277e-05,0.0254365871648181,0.070477017513326
EX_pi_e,-0.0989415352293008,-0.0611842985866815,0.070477017513326
EX_h_e,4.3270981244475,16.0122614496438,0.070477017513326
DMATT,1.76333497818342e-05,1.95926139949043e-05,0.070477017513326
GRTT,1.76333497818342e-05,1.95926139949043e-05,0.070477017513326
UPP3S,2.82894748298491e-05,0.0144200882740038,0.070477017513326
UPPDC1,1.41447374149245e-05,0.01440594353859,0.070477017513326
TMDPP,0.0,0.0775180265701465,0.070477017513326
EX_ade_e,0.0,0.0418825989646454,0.070477017513326
EX_4abut_e,0.0,0.272687050977889,0.070477017513326
EX_ac_e,0.0,5.13252978327766,0.070477017513326
EX_akg_e,0.0,0.327941187022047,0.070477017513326
EX_ala__L_e,0.0,1.55551852985525,0.070477017513326
EX_arg__L_e,0.0,0.0798158579601848,0.070477017513326
EX_asp__L_e,0.0,0.741321351626579,0.070477017513326
EX_cytd_e,0.0,0.0916833243152662,0.070477017513326
EX_dcyt_e,0.0,0.0,0.070477017513326
EX_fum_e,0.0,0.882561701215084,0.070477017513326
EX_glu__L_e,0.0,0.309475250191216,0.070477017513326
EX_gua_e,0.0,0.0427447369132778,0.070477017513326
HCO3E,0.0333399706711361,0.422939988896587,0.070477017513326
IMPC,-0.0871296500598646,-0.0344124335481411,0.070477017513326
IMPD,0.0,0.257543858777356,0.070477017513326
ECOAH4,0.00184722072731347,0.0445196646708155,0.070477017513326
GLUTRS,0.000226315798565103,0.11536070612075,0.070477017513326
TMPPP,1.41447374149301e-05,1.57163774132871e-05,0.070477017513326
URIK1,0.0,0.483865908116255,0.070477017513326
URIK2,0.0,0.467711989290874,0.070477017513326
CYTDK1,0.0,0.560305264827222,0.070477017513326
CYTDK2,0.0,0.550085642977484,0.070477017513326
XPPT,0.0,0.268531279817485,0.070477017513326
HXPRT,0.0,0.223703488992556,0.070477017513326
NDPK5,-0.208486522094859,0.285008423318004,0.070477017513326
DHORTS,-0.161506996972889,-0.0209821005073536,0.070477017513326
OMPDC,0.020982100507371,0.161506996927777,0.070477017513326
CS,0.0681986928704072,0.612181617107665,0.070477017513326
ICDHyr,0.0681986928711922,0.396139851792782,0.070477017513326
ACALD,-0.850971724183182,0.579922811069991,0.070477017513326
ACS,0.0,0.401974816125542,0.070477017513326
PPA,0.211315153420436,0.643782359634728,0.070477017513326
PPCK,0.0,0.719795298030577,0.070477017513326
ME1,0.0,1.07409182132173,0.070477017513326
ALAR,0.00264386073956757,0.755542930158867,0.070477017513326
ALATA_L,-4.16409904879458,4.61472475122116,0.070477017513326
XYLK,0.0,0.0,0.070477017513326
RBK,0.0,0.720296838431284,0.070477017513326
GLYK,0.0,0.719494068431858,0.070477017513326
PPM,-27.7126221989456,0.251285313496282,0.070477017513326
ASPTA,-1.56788872083609,-0.185709809567243,0.070477017513326
FBP,0.0,0.345188915155809,0.070477017513326
GLGC,0.0,0.286210103826475,0.070477017513326
PYK,0.0,5.77602741831523,0.070477017513326
A5PISO,0.00246816153492091,0.00978364145237265,0.070477017513326
EX_met__L_e,0.0,0.0518161583733221,0.070477017513326
EX_metsox_S__L_e,0.0,0.0,0.070477017513326
IPPMIb,-0.275440683143188,-0.0285768730597056,0.070477017513326
ACHBS,0.0184280556790137,0.126296019784931,0.070477017513326
ACLS,0.0554605005356973,0.52054363771664,0.070477017513326
PSCVT,0.0241741173937271,0.176850531560945,0.070477017513326
ANS,0.00360551259582136,0.0852305287314528,0.070477017513326
ANPRT,0.00360551259582136,0.0852305356408319,0.070477017513326
CHORM,0.0205120258482448,0.17318845291888,0.070477017513326
CHORS,0.0241741173929523,0.176850544551686,0.070477017513326
IGPS,0.00360551259582136,0.0852305356132158,0.070477017513326
EX_crn_e,0.0,0.0,0.070477017513326
EX_fe3_e,-0.597515787446842,8.80528465226234,0.070477017513326
EX_glcn_e,0.0,2.7803283554865,0.070477017513326
EX_gln__L_e,0.0,0.0,0.070477017513326
EX_glyc_e,0.0,0.446110554527981,0.070477017513326
EX_man_e,0.0,0.0,0.070477017513326
EX_mn2_e,-4.86996268591611e-05,-4.38296571019237e-05,0.070477017513326
EX_rib__D_e,0.0,0.0,0.070477017513326
EX_sbt__D_e,0.0,0.0,0.070477017513326
ECOAH6,-0.0131107131123827,0.0212946420942899,0.070477017513326
ENO,11.5872859319464,14.8295912787039,0.070477017513326
FBA,-0.329417565811355,0.38403848162875,0.070477017513326
MGSA,0.0,0.490241648446106,0.070477017513326
PPS,0.0,0.603606060153871,0.070477017513326
PGI,-2.36867510558159,10.2785448002711,0.070477017513326
PGK,-14.9419907458723,-11.696247005281,0.070477017513326
EDA,0.0,1.44731820945061,0.070477017513326
PGL,0.0,3.69654302615203,0.070477017513326
RPE,-0.158983421217272,2.41516277603637,0.070477017513326
TALA,-1.47492635967637,1.21965424726125,0.070477017513326
TKT1,-0.0674152488280697,1.21965424733696,0.070477017513326
G6PDA,0.0,0.634297580972282,0.070477017513326
ALCD2x,-0.850971724183296,0.0,0.070477017513326
ALDD2y,0.0,0.696321112085884,0.070477017513326
RMI,0.0,0.0,0.070477017513326
EX_ura_e,0.0,0.140524888870635,0.070477017513326
EX_val__L_e,0.0,0.465083137355436,0.070477017513326
EX_xan_e,0.0,0.0511128420137144,0.070477017513326
FMNAT,1.41447371306949e-05,0.0149853076822347,0.070477017513326
NADDP,0.0,0.194983075866925,0.070477017513326
NMNAT,0.0,0.194983075866925,0.070477017513326
HMPK1,0.0,0.0,0.070477017513326
NDPK6,0.0,0.0927199611035121,0.070477017513326
NDPK8,-0.225069871283949,0.278919225365257,0.070477017513326
PYNP2r,-0.538165527757428,0.250236113518213,0.070477017513326
DURIPP,-0.0790384679381759,0.143410771802564,0.070477017513326
PTRCTA,0.0,0.123643073549316,0.070477017513326
CYSDS,0.0,0.23304098917634,0.070477017513326
TRPAS2,-0.0852305287314721,0.0633439285529676,0.070477017513326
NDP3,0.0,0.796729153284528,0.070477017513326
CDPPH,0.0,0.777238607501857,0.070477017513326
NDP7,0.0,0.764348569710845,0.070477017513326
EX_co2_e,-0.303065744153514,5.77424313730262,0.070477017513326
PMDPHT,2.82894745456194e-05,0.0254365893150971,0.070477017513326
ILETA,-0.126296019194228,-0.01842805567901,0.070477017513326
VALTA,-4.67847198455934,4.10035255518403,0.070477017513326
ORPT,-0.161506996875687,-0.0209821005078084,0.070477017513326
RBFSa,5.65789490912389e-05,0.0508731743497926,0.070477017513326
DHAD2,0.0184280556790166,0.126296019730411,0.070477017513326
G1PP,0.0,0.677254615399178,0.070477017513326
PFL,0.0,0.416886583021605,0.070477017513326
FRD2,0.0,0.705280857662817,0.070477017513326
FRD3,0.0,0.716415565729751,0.070477017513326
POX,0.0,5.40106296055286,0.070477017513326
PTAr,-1.15695063797364,1.39366156046719,0.070477017513326
ACKr,-1.3936616063753,1.15695066874468,0.070477017513326
EX_hxan_e,0.0,0.0519776122687415,0.070477017513326
EX_ile__L_e,0.0,0.107867964123488,0.070477017513326
EX_lac__L_e,0.0,0.413005947659475,0.070477017513326
EX_leu__L_e,0.0,0.246863810170519,0.070477017513326
EX_no3_e,0.0,0.0,0.070477017513326
EX_orn_e,0.0,0.151528573741147,0.070477017513326
EX_pro__L_e,0.0,0.213100138460581,0.070477017513326
EX_pyr_e,0.0,10.0734366611638,0.070477017513326
EX_succ_e,0.0,0.565202995248931,0.070477017513326
EX_thymd_e,0.0,0.0561351838450784,0.070477017513326
EX_tyr__L_e,0.0,0.152371456243835,0.070477017513326
MOAT,0.00123408076746534,0.0048918207287125,0.070477017513326
UDCPDPS,3.48861236690968e-06,3.86918324856401e-06,0.070477017513326
USHD,0.00123408076746534,0.0048918207287125,0.070477017513326
LPADSS,0.00123408076746534,0.0048918207287125,0.070477017513326
TDSK,0.00123408076746534,0.0048918207287125,0.070477017513326
EX_btn_e,0.0,0.0,0.070477017513326
EX_ptrc_e,0.0,0.125040187882725,0.070477017513326
EX_spmd_e,0.0,0.0286588466855555,0.070477017513326
EX_thym_e,0.0,0.0775180332082691,0.070477017513326
EX_xtsn_e,0.0,0.0480408619688696,0.070477017513326
NTPP1,0.0,0.284752412614569,0.070477017513326
NTPP2,0.0,0.284486195653745,0.070477017513326
NTPTP1,0.0,0.13937666994588,0.070477017513326
NTPTP2,0.0,0.185349977503588,0.070477017513326
IPMD,0.0285768730595666,0.275440662646933,0.070477017513326
AIRC3,-0.0803817203607196,-0.028403267025169,0.070477017513326
ADSL2r,0.0284032670178931,0.0803817247694951,0.070477017513326
EX_fe2_e,-8.80630339015931,0.59649704935498,0.070477017513326
PUNP5,-0.720296838431295,0.224006664611125,0.070477017513326
PUNP6,0.0,0.140922638806387,0.070477017513326
PUNP7,-0.702808669280444,0.268531279663307,0.070477017513326
RNDR1,0.0,0.142360470962965,0.070477017513326
RNDR3,0.0,0.102037654149114,0.070477017513326
