Iteration,Biomass
0,0.0229917133376624
1,0.0296283538848293
2,0.0400316847531026
3,0.0579420959316135
4,0.0681718693008119
5,0.0636516898569971
6,0.0711190935300357
7,0.0963759901310081
8,0.0960735873779713
9,0.0980237184612285
10,0.0582246282474913
11,0.0854853750781668
12,0.0704596203951688
13,0.0736044957573134
14,0.0569016244587373
15,0.113746878823651
16,0.080834203491493
17,0.078751773118563
18,0.088219084459855
19,0.0947345674533271
20,0.0839060373021553
21,0.0536637928991376
22,0.0490848236514271
23,0.0576702533572751
24,0.0541454145927929
25,0.0758491740655916
26,0.0837053480607874
27,0.0970924564035518
28,0.116912310697558
29,0.109438388274416
30,0.106870744501982
31,0.108921785648908
32,0.106728187182914
33,0.0769621771775942
34,0.0640611063407131
35,0.0896421497811327
36,0.0813410975992335
37,0.0753635261677786
38,0.100850213042024
39,0.0906541432314361
40,0.0573711070673358
41,0.0556936372732182
42,0.053510886210199
43,0.0484288802168508
44,0.0614592011127642
45,0.0674541153235231
46,0.0443830681806458
47,0.0578502896506211
48,0.0924499200746575
49,0.0596193362938139
50,0.05732747264201
51,0.0904617351630435
52,0.0626535801976156
53,0.0460124421414259
54,0.0463074737841441
55,0.0740983795237766
56,0.083903109836719
57,0.108485458439769
58,0.0822745592943496
59,0.0806266867938368
60,0.0949458584890682
61,0.0884092072212492
62,0.0907230919169963
63,0.0951734081475874
64,0.0675620775030354
65,0.0845963444890366
66,0.0567133700317883
67,0.085534731031788
68,0.0837531839651089
69,0.0747998828037847
70,0.0929931748158358
71,0.082703877892063
72,0.0688519524683995
73,0.0754085003499559
74,0.0744034928617296
75,0.0550413940719187
76,0.0680218819378561
77,0.0426089704324401
78,0.0540279512481538
79,0.0642842129810833
80,0.0610995347508005
81,0.0792225065294563
82,0.0867186702243859
83,0.0963795087466473
84,0.0830802580356071
85,0.045909696491832
86,0.0499470006559062
87,0.0464785873961926
88,0.0536653112387735
89,0.0759033425787078
90,0.0862343184410216
91,0.0783534402502316
92,0.0735180647430752
93,0.0807674769085504
94,0.0333947355462952
95,0.0615691876612925
96,0.0897107106287819
97,0.068591355253279
98,0.0707786318947075
99,0.0756371070574986
100,0.0714527852468169
101,0.0659072168384068
102,0.0548099439314533
103,0.0780894979202051
104,0.0761329639089289
105,0.108152398883439
106,0.104131646504405
107,0.104715018974476
108,0.119847572231924
109,0.101045533095468
110,0.0850860495889528
111,0.0511475083626836
112,0.0877423219735196
113,0.0862654280652795
114,0.10827555366938
115,0.0937258113613266
116,0.0962526092074148
117,0.0677235726691879
118,0.0667681793774685
119,0.0710127599951065
120,0.0520822057216976
121,0.0915499187738726
122,0.101284723479897
123,0.0677717835458252
124,0.0647824419904862
125,0.102693262095135
126,0.103883453679256
127,0.0482323781278912
128,0.0805879077136096
129,0.070587287232683
130,0.0542415447405005
131,0.0842016010010844
132,0.0854721618785028
133,0.0407294008455315
134,0.0872299751226193
135,0.0814942437137997
136,0.0526304324908481
137,0.0407994826571187
138,0.106832302696088
139,0.10469696704942
140,0.109931067019727
141,0.109697067180588
142,0.117266699319187
143,0.123153899695142
144,0.0980507513199582
145,0.0872628752510949
146,0.0872628752510949
147,0.0810355469955238
148,0.105458616266213
149,0.0785958764281272
150,0.0785958764281272
151,0.0807029095027264
152,0.0807029095027264
153,0.102600014973277
154,0.115011279066696
155,0.0811316730503751
156,0.090843177259682
157,0.090843177259682
158,0.098532340665563
159,0.0813000175418539
160,0.105434994307945
161,0.0988652203653204
162,0.0988652203653204
163,0.0879137238191394
164,0.0874963492341509
165,0.0872129315197524
166,0.0603506187723615
167,0.0734668741545193
168,0.0836510817569664
169,0.0840435738796164
170,0.108500459953202
171,0.108500459953202
172,0.108500459953202
173,0.108500459953202
174,0.108500459953202
175,0.108500459953202
176,0.08545531603689
177,0.08545531603689
178,0.089190806108359
179,0.089190806108359
180,0.0959182686670089
181,0.10942965270812
182,0.10942965270812
183,0.10942965270812
184,0.10942965270812
185,0.10942965270812
186,0.10942965270812
187,0.10942965270812
188,0.10942965270812
189,0.110076611336422
190,0.110076611336422
191,0.110076611336422
192,0.111558078343891
193,0.111558078343891
194,0.111558078343891
195,0.111739703968239
196,0.111739703968239
197,0.111001222928846
198,0.111001222928846
199,0.111001222928846
200,0.110748465194076
201,0.110748465194076
202,0.110748465194076
203,0.110748465194076
204,0.110748465194076
205,0.110748465194076
206,0.110748465194076
207,0.111430392821289
208,0.111430392821289
209,0.111430392821289
210,0.111430392821289
211,0.111430392821289
212,0.111390709869161
213,0.137692805217667
214,0.137692805217667
215,0.137692805217667
216,0.137692805217667
217,0.137692805217667
218,0.137692805217667
219,0.137692805217667
220,0.137692805217667
221,0.137692805217667
222,0.137692805217667
223,0.137692805217667
224,0.139315582030318
225,0.139315582030318
