Key,Value
PDH_b0114,45.81104012897614
EDA_b1850,37.60175593994826
OAADC_b1850,542.1674783218051
PTAr_b2297,51.4145836249388
PTA2_b2297,
EDD_b1851,77.61453313572908
GLUtex_b1377,112.47660161837814
GLYtex_b1377,64.49439612065886
GLYALDtex_b1377,35.071632831628925
GLYBtex_b1377,72.23033445644548
GLYCtex_b1377,61.28226790765285
GLYC3Ptex_b1377,41.38139840635579
GLYCLTtex_b1377,228.08220712798507
GTPtex_b1377,18.80186765092387
Htex_b1377,64.1545222525969
H2tex_b1377,61.81713082753595
H2Otex_b1377,
DAPtex_b1377,41.93371510334846
12PPDStex_b1377,103.0362095153611
DDGLCNtex_b1377,53.064567708451705
26DAHtex_b1377,290.12126706433344
HCINNMtex_b1377,25.226705044504367
HPPPNtex_b1377,50.8628259562741
ACtex_b1377,150.31823963350067
ACALDtex_b1377,243.0566558420805
ACMANAtex_b1377,125.75123844992004
ACMUMtex_b1377,132.77781313341083
GALtex_b1377,138.05139842465323
GALCTtex_b1377,113.74835457073074
GALCTNtex_b1377,61.371721932433104
GALTtex_b1377,50.06196202355265
GALURtex_b1377,152.58605483791632
GAMtex_b1377,30.258970816221456
GBBTNtex_b1377,64.43562087380852
HIStex_b1377,36.26546676126994
HXAtex_b1377,65.39587339691705
HYXNtex_b1377,45.71209485484503
IDONtex_b1377,69.18129084013762
ILEtex_b1377,145.36901616458087
INSTtex_b1377,136.20101489240545
Ktex_b1377,147.31239425243135
D_LACtex_b1377,100.58524717877961
FRULYStex_b1377,948.1465636878119
ASPtex_b1377,93.04383220986348
INDOLEtex_b1377,13.025101920432222
L_LACtex_b1377,110.13437944302193
GLCRtex_b1377,
GLCNtex_b1377,60.55003698730036
GLCURtex_b1377,177.55492950667238
GLNtex_b1377,107.68994549008858
O2tex_b1377,64.0521686175818
OCTAtex_b1377,36.92727270784164
ORNtex_b1377,239.81658579908682
RMNtex_b1377,258.92518855020006
PHEtex_b1377,54.60769926753745
PItex_b1377,127.91249474999168
PNTOtex_b1377,28.10823647591968
PPPNtex_b1377,81.4982454956085
PPTtex_b1377,
PTRCtex_b1377,75.90000090681731
PYRtex_b1377,256.94625452607846
DSERtex_b1377,36.216151662036154
SERtex_b1377,56.94496868348576
SO4tex_b1377,57.20224419481549
SPMDtex_b1377,137.48462371796433
SUCCtex_b1377,128.28001737941577
SUCRtex_b1377,413.15029199372407
TARTRtex_b1377,93.16242823208349
TAURtex_b1377,804.9449883017896
THRtex_b1377,104.6157893968509
THMDtex_b1377,52.98265981385068
METDtex_b1377,141.85752541903537
METtex_b1377,199.0932148260233
MNLtex_b1377,66.39194163553611
NAtex_b1377,98.59938106680474
NACtex_b1377,20.636433623178757
NH4tex_b1377,95.25118561404638
BUTtex_b1377,
CHLtex_b1377,41.95075216678611
CO2tex_b1377,149.5948468955096
CRNtex_b1377,181.18968599769187
DINStex_b1377,66.95428678317948
DMStex_b1377,98.69685997798085
CSNtex_b1377,23.89502701676012
CYNTtex_b1377,62.39678072788058
