Key,Value
PDH_b0114,43.777307229970724
EDA_b1850,43.18720516659004
OAADC_b1850,465.3092790802578
PTAr_b2297,61.43064053968849
PTA2_b2297,
EDD_b1851,70.02760190760186
GLUtex_b1377,115.69841926759699
GLYtex_b1377,66.10988131524857
GLYALDtex_b1377,33.91466970578436
GLYBtex_b1377,122.30150041819654
GLYCtex_b1377,100.93711955184011
GLYC3Ptex_b1377,39.46874585877138
GLYCLTtex_b1377,233.1025000846501
GTPtex_b1377,18.753038203289044
Htex_b1377,86.4170883690407
H2tex_b1377,72.74593806227885
H2Otex_b1377,
DAPtex_b1377,42.3845732216925
12PPDStex_b1377,98.36333625076355
DDGLCNtex_b1377,54.38417411293072
26DAHtex_b1377,239.9165200277109
HCINNMtex_b1377,33.65831043141737
HPPPNtex_b1377,53.3335457923683
ACtex_b1377,158.76450874678014
ACALDtex_b1377,289.5071203104961
ACMANAtex_b1377,110.49853057295213
ACMUMtex_b1377,151.22923423289413
GALtex_b1377,153.88995905525113
GALCTtex_b1377,131.56158417177613
GALCTNtex_b1377,59.25177005251891
GALTtex_b1377,61.90765928699988
GALURtex_b1377,205.4908904333255
GAMtex_b1377,23.601343068345013
GBBTNtex_b1377,86.50293498873923
HIStex_b1377,41.68001012331416
HXAtex_b1377,62.561247789725314
HYXNtex_b1377,46.59511281588932
IDONtex_b1377,57.261516237074055
ILEtex_b1377,229.13437720877778
INSTtex_b1377,172.03411609195172
Ktex_b1377,162.1234999612529
D_LACtex_b1377,145.83689710850538
FRULYStex_b1377,1243.697410185195
ASPtex_b1377,93.33978440307594
INDOLEtex_b1377,13.58419703635208
L_LACtex_b1377,109.0884530562253
GLCRtex_b1377,
GLCNtex_b1377,59.819382957734895
GLCURtex_b1377,169.00113630399213
GLNtex_b1377,78.42131909779324
O2tex_b1377,67.26888093852791
OCTAtex_b1377,36.13693992358666
ORNtex_b1377,276.33384194350293
RMNtex_b1377,326.2662129043035
PHEtex_b1377,49.313641332136605
PItex_b1377,132.82960554147334
PNTOtex_b1377,23.458884770678704
PPPNtex_b1377,64.55784845050907
PPTtex_b1377,
PTRCtex_b1377,77.32645340090284
PYRtex_b1377,178.9861591985685
DSERtex_b1377,66.6355784909451
SERtex_b1377,79.27377709865247
SO4tex_b1377,86.75236338523331
SPMDtex_b1377,209.31178422822845
SUCCtex_b1377,111.17415478472218
SUCRtex_b1377,486.2240591583607
TARTRtex_b1377,137.84515722767424
TAURtex_b1377,766.2261194615444
THRtex_b1377,107.7992256410983
THMDtex_b1377,64.46214950898374
METDtex_b1377,251.73735840476724
METtex_b1377,257.2202237622036
MNLtex_b1377,66.33453793440718
NAtex_b1377,122.97547809020034
NACtex_b1377,28.31104807890577
NH4tex_b1377,128.14798938468246
BUTtex_b1377,
CHLtex_b1377,55.802399448044504
CO2tex_b1377,116.63415775816448
CRNtex_b1377,147.88245641865524
DINStex_b1377,60.52004886397248
DMStex_b1377,101.49228425354673
CSNtex_b1377,31.089731035064776
CYNTtex_b1377,71.01548120316316
CYStex_b1377,66.3050196408617
CYTDtex_b1377,44.522205934471714
DCAtex_b1377,
DGSNtex_b1377,47.12078786728103
LCTStex_b1377,
LEUtex_b1377,184.22797768430254
LYStex_b1377,155.9033453578799
LYXtex_b1377,351.9290763958733
MANtex_b1377,237.91078991744664
MAN6Ptex_b1377,252.86116291598378
MELIBtex_b1377,
DMSOtex_b1377,59.59937412597051
FRUtex_b1377,123.70879316107897
FUCtex_b1377,
FUMtex_b1377,88.89682088769695
FE2tex_b1377,193.4149733315189
NMNtex_b1377,137.37632191596327
NO2tex_b1377,117.46102688191347
GDPtex_b1377,22.80353705802979
TMAtex_b1377,179.18385618009518
TMAOtex_b1377,194.16509193135354
TREtex_b1377,143.31719396825133
TRPtex_b1377,32.34877127274125
TSULtex_b1377,179.94338679221335
TYRtex_b1377,51.575456452634185
URAtex_b1377,48.735003848686645
UREAtex_b1377,129.04387554135283
VALtex_b1377,93.20120131767611
XANtex_b1377,104.11336429761506
XYLtex_b1377,396.36015220160203
ABUTtex_b1377,98.21254778398762
23CAMPtex_b1377,51.874604597160854
23CCMPtex_b1377,26.321108968198406
23CUMPtex_b1377,52.54792157140521
23CGMPtex_b1377,25.88355660891938
3AMPtex_b1377,467.02508033471634
3CMPtex_b1377,106.6765794783004
ETHSO3tex_b1377,146.95792051356005
BUTSO3tex_b1377,147.63282808718725
LIPOtex_b1377,88.02956754836424
