iteration,biomass
0,0.0229917133376624
1,0.00143373936049422
2,0.012388450632871
3,0.0164242512447496
4,0.0298815721133066
5,0.0370327752502144
6,0.0258321048868491
7,0.0481479781027461
8,0.0507664054888133
9,0.0546088494813709
10,0.0653657586228286
11,0.0311478456730662
12,0.0644546632316848
13,0.0716769245367992
14,0.0798098099078023
15,0.0677048799599598
16,0.0618465113135499
17,0.0624514741905744
18,0.0638019360689736
19,0.0673103743075938
20,0.0933529968694463
21,0.158251278542345
22,0.158811681706436
23,0.16998288996659
24,0.176781697778705
25,0.195647788810348
26,0.487022207818662
27,0.447344821672183
28,0.457594667282245
29,0.46259672276556
30,0.468761570557375
31,0.483546474454119
32,0.60753465712356
33,0.61179883449017
34,0.618252970335559
35,0.620039197544619
36,0.231851781798873
37,0.217957675898597
38,0.218455546379414
39,0.218323421275758
40,0.236215601072003
41,0.236286150375537
42,0.238687240410892
43,0.239756166556229
44,0.239948439207557
45,0.241833652022495
46,0.24218577046149
47,0.24242804407844
48,0.24262699713331
49,0.243639166992577
50,0.245100871051164
51,0.245199531562349
52,0.245610599931328
53,0.247379879717391
54,0.248184156020079
55,0.71348907877477
56,0.715405107179826
57,0.715754486524029
58,0.71593106223882
59,0.717014689240984
60,0.72157379436893
61,0.723327566086973
62,0.725036968090169
63,0.72649201209362
64,0.726735561553036
65,0.726857174686678
66,0.727125688559501
67,0.727142906324655
68,0.727441979482099
69,0.728631990185913
70,0.728807269509626
71,0.73111561830018
72,0.731321934674445
73,0.732523992866998
74,0.732724623262555
75,0.734168296718437
76,0.734477422626625
77,0.73473760385122
78,0.735001917329006
79,0.735064815204359
80,0.735662998622898
81,0.735775579322696
82,0.735850255111112
83,0.735969117006858
84,0.73613165440686
85,0.736607367774139
86,0.736658071115045
87,0.736842621897962
88,0.737340177043472
89,0.7373628932358
90,0.737593042994277
91,0.737661409101371
92,0.73797634538436
93,0.738070157621569
94,0.738239674032606
95,0.738693838911554
96,0.738861637949104
97,0.739531431961673
98,0.740379302377344
99,0.740452404423366
100,0.740515195929318
101,0.740551761400461
102,0.740643450324774
103,0.740664001019365
104,0.740674804401926
105,0.740681467026315
106,0.74068962943332
107,0.740760162836398
108,0.741108682094513
109,0.741395568126652
110,0.741399343352361
111,0.741445921654137
112,0.741461774399174
113,0.7416848689384
114,0.741885823920178
115,0.741901336449329
116,0.741919794240818
117,0.742014022335722
118,0.74211019386478
119,0.742114004478125
120,0.742128097371403
121,0.742148552135316
122,0.742197858558341
123,0.74221090696079
124,0.742240919085712
125,0.742404421702436
126,0.742507917435043
127,0.742539388776148
128,0.742550575417742
129,0.742569100947153
130,0.74257697253849
131,0.742744499086686
132,0.742746211190243
133,0.742788034197209
134,0.742872100231906
135,0.743000996747354
136,0.74316154818759
137,0.743162084218287
138,0.743216361437718
139,0.743220213364467
140,0.743224181990683
141,0.743233855583245
142,0.743287285831844
143,0.743371885431692
144,0.743386154954518
145,0.743432442866207
146,0.743443227941833
147,0.743540929096107
148,0.743560276713817
