Key,Value
GLUtex_b0929,719.297809198801
GLYtex_b0929,281.48397544711526
GLYALDtex_b0929,96.60052969528859
GLYBtex_b0929,255.02068008564484
GLYCtex_b0929,306.0007184997504
GLYC3Ptex_b0929,178.08055623275
GLYCLTtex_b0929,544.3132136765844
GTPtex_b0929,100.52389835738585
Htex_b0929,553.1675181320361
H2tex_b0929,460.94358548897094
H2Otex_b0929,
DAPtex_b0929,350.15834641945185
12PPDStex_b0929,412.59693961620223
DDGLCNtex_b0929,280.3646837667969
26DAHtex_b0929,2418.919078909408
HCINNMtex_b0929,158.6009996223451
HPPPNtex_b0929,182.84074410277125
ACtex_b0929,591.6626787163383
ACALDtex_b0929,1719.7126354638192
ACMANAtex_b0929,457.9595880005335
ACMUMtex_b0929,611.8238120189573
GALtex_b0929,484.26492283031337
GALCTtex_b0929,766.4132963697424
GALCTNtex_b0929,290.730507550038
GALTtex_b0929,255.75271858549027
GALURtex_b0929,1170.574423680475
GAMtex_b0929,135.76376001808148
GBBTNtex_b0929,281.91049896013686
HIStex_b0929,108.31508990934061
HXAtex_b0929,256.89567858008263
HYXNtex_b0929,242.71388628925857
IDONtex_b0929,294.36479204915804
ILEtex_b0929,914.0645254475605
INSTtex_b0929,672.6944868159816
Ktex_b0929,897.7047508081023
D_LACtex_b0929,484.7175990696917
FRULYStex_b0929,2507.615552886865
ASPtex_b0929,377.1337153956958
INDOLEtex_b0929,50.63082519103678
L_LACtex_b0929,482.17063384582656
GLCRtex_b0929,
GLCNtex_b0929,294.36479204915804
GLCURtex_b0929,1158.2459473940469
GLNtex_b0929,935.7399950199306
O2tex_b0929,319.99410397637996
OCTAtex_b0929,190.49527634005338
ORNtex_b0929,2108.5854020797765
RMNtex_b0929,1309.815281720514
PHEtex_b0929,163.5087993870766
PItex_b0929,692.6935939251616
PNTOtex_b0929,102.24710016068775
PPPNtex_b0929,286.1543578362847
PPTtex_b0929,
PTRCtex_b0929,477.8460045585211
PYRtex_b0929,1113.1973368908693
DSERtex_b0929,267.2751985019778
SERtex_b0929,274.66934525232614
SO4tex_b0929,539.5537599552384
SPMDtex_b0929,921.0010322276238
SUCCtex_b0929,674.4266047782147
SUCRtex_b0929,2802.920665036613
TARTRtex_b0929,387.2935429891288
TAURtex_b0929,4927.37815397292
THRtex_b0929,368.8483378252619
THMDtex_b0929,285.28584108785003
METDtex_b0929,1971.1711610946402
METtex_b0929,1967.8583760110519
MNLtex_b0929,254.92233432723177
NAtex_b0929,806.7109774332655
NACtex_b0929,191.01880133537531
NH4tex_b0929,699.3428299621802
BUTtex_b0929,
CHLtex_b0929,162.81834215424234
CO2tex_b0929,799.7284328563261
CRNtex_b0929,631.8779568111902
DINStex_b0929,390.28789791853427
DMStex_b0929,455.9903116323911
CSNtex_b0929,130.30010069499323
CYNTtex_b0929,397.50095289640404
CYStex_b0929,419.9849015143157
CYTDtex_b0929,249.77855184939395
DCAtex_b0929,
DGSNtex_b0929,197.72429553455808
LCTStex_b0929,
LEUtex_b0929,694.831235705787
LYStex_b0929,1081.8112490120293
LYXtex_b0929,1147.108140428074
MANtex_b0929,987.6904962257005
MAN6Ptex_b0929,809.2511726517163
MELIBtex_b0929,
DMSOtex_b0929,298.5314616318575
FRUtex_b0929,743.7178885769645
FUCtex_b0929,
FUMtex_b0929,936.101594725961
FE2tex_b0929,705.6016911975618
NMNtex_b0929,563.1279447275834
NO2tex_b0929,785.0507780381915
GDPtex_b0929,133.3224879541281
TMAtex_b0929,948.0386261796265
TMAOtex_b0929,715.189126605294
TREtex_b0929,803.102883662981
TRPtex_b0929,67.57556741525882
TSULtex_b0929,1191.4004874703098
TYRtex_b0929,176.33301223056995
URAtex_b0929,415.6518000876318
UREAtex_b0929,546.7205753300805
VALtex_b0929,482.6202637087227
XANtex_b0929,433.98964629722263
XYLtex_b0929,1159.7116828867881
ABUTtex_b0929,589.0868128106544
23CAMPtex_b0929,240.92096832501707
23CCMPtex_b0929,86.08809084644672
23CUMPtex_b0929,220.61556645843555
23CGMPtex_b0929,74.28652069316976
3AMPtex_b0929,1692.1820421222342
3CMPtex_b0929,631.95350500157
ETHSO3tex_b0929,1164.8025490096238
BUTSO3tex_b0929,591.1813070195996
LIPOtex_b0929,501.86668207116213
GALBDtex_b0929,484.26492283031337
SULFACtex_b0929,1427.8373082818573
NOtex_b0929,
N2Otex_b0929,1046.7749259000343
PEAMNtex_b0929,256.53220375447137
PACALDtex_b0929,869.454775713122
CYANtex_b0929,590.0627545094243
SO3tex_b0929,174.92069690374694
TCYNTtex_b0929,128.33765061588372
METSOX1tex_b0929,
METSOX2tex_b0929,642.8283913438503
3UMPtex_b0929,856.1781805679395
3GMPtex_b0929,500.3560615971013
DOPAtex_b0929,211.56746107421657
4HOXPACDtex_b0929,1006.4319295186476
ETHAtex_b0929,260.9741803246997
G3PStex_b0929,329.27410550511405
ACGAL1Ptex_b0929,
ACGALtex_b0929,457.9595880005335
GLCUR1Ptex_b0929,
UDPGLCURtex_b0929,107.33279073835199
ISETACtex_b0929,2266.2400167032465
UDPGtex_b0929,109.21960696811479
UDPGALtex_b0929,109.21960696811479
ACGAM1Ptex_b0929,697.8599227880184
UACGAMtex_b0929,121.5475891677495
UDPACGALtex_b0929,121.76724044543126
MSO3tex_b0929,927.8636031274368
GLYC2Ptex_b0929,302.1176271152354
PSERtex_b0929,531.6818822942209
R5Ptex_b0929,720.7317819614983
THRPtex_b0929,2416.914224572247
TYRPtex_b0929,518.1021945665155
CITtex_b0929,262.25703305105844
ACGAtex_b0929,457.9595880005335
G6Ptex_b0929,809.2511726517163
MOBDtex_b0929,341.3960234454838
NI2tex_b0929,
H2O2tex_b0929,452.57923389135505
