Key,Value
FBA_b2925,2.4928935222821886
FBA3_b2925,12.338441560879081
FBA_reverse_b2925,1.3711558131667794
FBA3_reverse_b2925,4.069183661679296
PYK_b1854,21.371264482372645
PYK2_b1854,13.38818134961364
PYK3_b1854,39.89529850514688
PYK4_b1854,2.5410036404026757
PYK6_b1854,7.6631428919364755
GAPD_b1779,11.471280899705182
E4PD_b1779,35.33395782374268
NADPHHR_b1779,10.231568541014768
NADPHHS_b1779,35.655981088939406
NADHHS_b1779,37.950608063789176
NADHHR_b1779,37.950608063789176
GAPD_reverse_b1779,36.45861620026035
E4PD_reverse_b1779,26.793179352991007
PFK_3_b3916,7.079459461237334
PFK_2_b3916,3.79229623631556
PFK_b3916,7.079459461237334
GALt2pp_b2943,73.98225888693857
GLCt2pp_b2943,92.23396215503367
ENO_b2779,68.63137227979267
ENO_reverse_b2779,37.45728092941447
CYTBDpp_b0979,3.772191737632035
CYTBD2pp_b0979,74.57782064713436
GLUtex_b2215,16.846926481527433
GLYtex_b2215,23.61588057394879
GLYALDtex_b2215,10.818903111764179
GLYBtex_b2215,17.274019786064102
GLYCtex_b2215,1.1650119169041495
GLYC3Ptex_b2215,3.0850118638114403
GLYCLTtex_b2215,88.98487476619628
GTPtex_b2215,5.441007278728246
Htex_b2215,53.353652165062734
H2tex_b2215,10.457880569283887
H2Otex_b2215,
DAPtex_b2215,15.84655252958482
12PPDStex_b2215,44.07364223788953
DDGLCNtex_b2215,12.292062851129083
26DAHtex_b2215,17.651695561847923
HCINNMtex_b2215,6.381957862278757
HPPPNtex_b2215,8.123361378849188
ACtex_b2215,2.6586257092216035
ACALDtex_b2215,46.332332295336606
ACMANAtex_b2215,45.43664318045764
ACMUMtex_b2215,17.50059743012396
GALtex_b2215,2.5407546540516797
GALCTtex_b2215,44.071955072641174
GALCTNtex_b2215,11.931476450529226
GALTtex_b2215,15.763722970962375
GALURtex_b2215,99.69698730298926
GAMtex_b2215,11.687234216312541
GBBTNtex_b2215,9.117042702994109
HIStex_b2215,5.448989018520449
HXAtex_b2215,14.098842699779093
HYXNtex_b2215,28.27460981759113
IDONtex_b2215,21.660177563032164
ILEtex_b2215,77.17776513661687
INSTtex_b2215,50.05159749891273
Ktex_b2215,63.5534071667942
D_LACtex_b2215,32.69701093129042
FRULYStex_b2215,290.8170950801831
ASPtex_b2215,32.69646512758142
INDOLEtex_b2215,0.37332224053688073
L_LACtex_b2215,61.58575848204636
GLCRtex_b2215,
GLCNtex_b2215,3.186707516967615
GLCURtex_b2215,75.64978695784096
GLNtex_b2215,8.646235386588176
O2tex_b2215,14.541908524968518
OCTAtex_b2215,1.4585170258343627
ORNtex_b2215,114.86678625060296
RMNtex_b2215,205.6425215751883
PHEtex_b2215,15.593827042694466
PItex_b2215,6.150895805635649
PNTOtex_b2215,9.662114159923112
PPPNtex_b2215,35.13156693654303
PPTtex_b2215,
PTRCtex_b2215,11.007065864706153
PYRtex_b2215,100.07731433923844
DSERtex_b2215,32.06758299854466
SERtex_b2215,23.62020340935585
SO4tex_b2215,24.466425683521
SPMDtex_b2215,47.480121539858736
SUCCtex_b2215,41.62688065218059
SUCRtex_b2215,27.617518558894144
TARTRtex_b2215,9.261652560138003
TAURtex_b2215,292.1950221096203
THRtex_b2215,1.6822486993250252
THMDtex_b2215,6.822194591472063
METDtex_b2215,37.404211772124015
METtex_b2215,23.664493330935525
MNLtex_b2215,28.369769015262428
NAtex_b2215,68.07404667036084
NACtex_b2215,14.68635259950849
NH4tex_b2215,69.721052717818
BUTtex_b2215,
CHLtex_b2215,30.175274251249803
CO2tex_b2215,1.590551971790986
CRNtex_b2215,48.11370764477008
DINStex_b2215,6.282218818488599
DMStex_b2215,32.05539187650916
CSNtex_b2215,3.677455483910817
CYNTtex_b2215,5.826516003510832
CYStex_b2215,5.0856370948559855
CYTDtex_b2215,9.966831390347489
DCAtex_b2215,
DGSNtex_b2215,19.887635526749698
LCTStex_b2215,
LEUtex_b2215,39.79015158134144
LYStex_b2215,55.79593984678197
LYXtex_b2215,40.971361853224565
