Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
FBA,b2925,0.08705082179549802,0.5160721521981406,0.2492893522282189
FBA3,b2925,0.08705082179549802,1.152085386872587,1.233844156087908
FBA_reverse,b2925,0.08705082179549802,0.5074664046562851,0.4069183661679296
FBA3_reverse,b2925,0.08705082179549802,0.5074664046562851,0.4069183661679296
PYK,b1854,0.030947284725422335,12.309602825492153,7.533456417558905
PYK2,b1854,0.030947284725422335,6.324135832501479,2.2580172654821142
PYK3,b1854,0.030947284725422335,5.534491359394793,3.989529850514688
PYK4,b1854,0.030947284725422335,6.0077572349810415,4.12916856920063
PYK6,b1854,0.030947284725422335,4.834534180373483,2.4966442838328025
GAPD,b1779,0.02715442211077415,5.886184750840132,6.964355458282802
E4PD,b1779,0.02715442211077415,4.656511782446253,3.533395782374268
NADPHHR,b1779,0.02715442211077415,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.02715442211077415,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.02715442211077415,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.02715442211077415,5.978916691305919,3.7950608063789177
GAPD_reverse,b1779,0.02715442211077415,3.7631150577595833,3.645861620026035
E4PD_reverse,b1779,0.02715442211077415,6.28069474094472,5.273884457797875
PFK_3,b3916,0.026741372461113615,1.4021446497670245,0.7079459461237333
PFK_2,b3916,0.026741372461113615,1.4021446497670245,0.7079459461237333
PFK,b3916,0.026741372461113615,1.4021446497670245,0.7079459461237333
GALt2pp,b2943,0.012946338677639179,13.500691400819466,7.398225888693856
GLCt2pp,b2943,0.012946338677639179,10.938724811495184,9.223396215503367
ENO,b2779,0.006042859207773963,39.51012302793309,38.34386877832844
ENO_reverse,b2779,0.006042859207773963,15.438381060631746,3.745728092941447
CYTBDpp,b0979,0.00593495205354599,11.229973802345471,7.457782064713435
CYTBD2pp,b0979,0.00593495205354599,11.229973802345471,7.457782064713435
GLUtex,b2215,0.004574234902025389,7.608737202375119,2.9014712071888558
GLYtex,b2215,0.004574234902025389,3.69990692910592,2.361588057394879
GLYALDtex,b2215,0.004574234902025389,1.7202638042764042,1.1489045241777367
GLYBtex,b2215,0.004574234902025389,3.980107711212154,2.968973503003823
GLYCtex,b2215,0.004574234902025389,5.501131228079121,4.336119311174971
GLYC3Ptex,b2215,0.004574234902025389,2.136326600464071,0.8698649692272261
GLYCLTtex,b2215,0.004574234902025389,10.616719971582016,8.898487476619628
GTPtex,b2215,0.004574234902025389,2.1007165625550077,0.9038421269170914
Htex,b2215,0.004574234902025389,6.971406066086843,5.335365216506274
H2tex,b2215,0.004574234902025389,5.925504884178222,4.908033471177087
H2Otex,b2215,0.004574234902025389,,
DAPtex,b2215,0.004574234902025389,3.4971861408089184,2.0758805056183327
12PPDStex,b2215,0.004574234902025389,6.065559107215439,4.407364223788953
DDGLCNtex,b2215,0.004574234902025389,3.87362937139562,2.4480345723183152
26DAHtex,b2215,0.004574234902025389,21.91859311961685,9.993509282630022
HCINNMtex,b2215,0.004574234902025389,1.857516672579615,0.8726919238024974
HPPPNtex,b2215,0.004574234902025389,2.3975044623619883,1.624855528920373
ACtex,b2215,0.004574234902025389,8.357147976489566,5.698522267267963
ACALDtex,b2215,0.004574234902025389,15.282980021879336,12.4759927083155
ACMANAtex,b2215,0.004574234902025389,7.801855706947873,4.543664318045764
ACMUMtex,b2215,0.004574234902025389,13.207623720888868,10.259542559866498
GALtex,b2215,0.004574234902025389,8.342219860108639,7.87978293901593
GALCTtex,b2215,0.004574234902025389,7.86700382242617,4.407195507264118
GALCTNtex,b2215,0.004574234902025389,3.297002313407488,2.1660177563032166
GALTtex,b2215,0.004574234902025389,4.292753632284871,2.836976901526243
GALURtex,b2215,0.004574234902025389,13.42576259183815,9.969698730298926
GAMtex,b2215,0.004574234902025389,1.9522284073092977,1.168723421631254
GBBTNtex,b2215,0.004574234902025389,4.045704249323466,2.3662239826219373
HIStex,b2215,0.004574234902025389,1.9543031241265223,1.1636292284162977
HXAtex,b2215,0.004574234902025389,4.005043924943855,1.717116777348077
HYXNtex,b2215,0.004574234902025389,3.7943984476022217,2.827460981759113
IDONtex,b2215,0.004574234902025389,3.297002313407488,2.1660177563032166
ILEtex,b2215,0.004574234902025389,9.216176033261563,7.717776513661686
INSTtex,b2215,0.004574234902025389,9.938578846345688,8.107146629944486
Ktex,b2215,0.004574234902025389,11.335095581568211,8.590075055444615
D_LACtex,b2215,0.004574234902025389,7.445336026849081,6.158575848204635
FRULYStex,b2215,0.004574234902025389,42.02654500997756,39.3686156833701
ASPtex,b2215,0.004574234902025389,5.724575284946416,3.2696465127581416
INDOLEtex,b2215,0.004574234902025389,0.7366209902886147,0.4510789276028939
L_LACtex,b2215,0.004574234902025389,7.445336026849081,6.158575848204635
GLCRtex,b2215,0.004574234902025389,,
GLCNtex,b2215,0.004574234902025389,3.297002313407488,2.1660177563032166
GLCURtex,b2215,0.004574234902025389,13.42576259183815,9.969698730298926
GLNtex,b2215,0.004574234902025389,9.327653913645474,3.371724283647805
O2tex,b2215,0.004574234902025389,4.202030939934086,3.121971989520974
OCTAtex,b2215,0.004574234902025389,2.562231395430614,1.1037143695962517
ORNtex,b2215,0.004574234902025389,19.635339843645266,11.486678625060296
RMNtex,b2215,0.004574234902025389,19.972646891133717,20.56425215751883
PHEtex,b2215,0.004574234902025389,2.530486358024717,1.5593827042694466
PItex,b2215,0.004574234902025389,6.785633975933749,3.6496708792562536
PNTOtex,b2215,0.004574234902025389,1.8669859530904087,0.9662114159923112
PPPNtex,b2215,0.004574234902025389,4.287645097441508,3.513156693654303
PPTtex,b2215,0.004574234902025389,,
PTRCtex,b2215,0.004574234902025389,5.289114708682244,3.724983390930854
PYRtex,b2215,0.004574234902025389,17.290751393137537,15.135146633661476
DSERtex,b2215,0.004574234902025389,4.436926011011365,3.646089401897216
SERtex,b2215,0.004574234902025389,4.436926011011365,3.646089401897216
SO4tex,b2215,0.004574234902025389,6.021969159239836,4.1907187733842015
SPMDtex,b2215,0.004574234902025389,10.480129280690326,8.76290852429013
SUCCtex,b2215,0.004574234902025389,7.674641776474806,4.162688065218059
SUCRtex,b2215,0.004574234902025389,27.235445168286144,11.352137918865305
TARTRtex,b2215,0.004574234902025389,5.373652407261474,3.2542944849274185
TAURtex,b2215,0.004574234902025389,40.801264956515766,29.219502210962027
THRtex,b2215,0.004574234902025389,4.418875476012581,2.736626776687556
THMDtex,b2215,0.004574234902025389,3.5826455121563336,1.814379677208755
METDtex,b2215,0.004574234902025389,16.297400538686965,6.441883364125813
METtex,b2215,0.004574234902025389,16.297400538686965,6.441883364125813
MNLtex,b2215,0.004574234902025389,4.292753632284871,2.836976901526243
NAtex,b2215,0.004574234902025389,9.746969136208586,6.807404667036084
NACtex,b2215,0.004574234902025389,2.1445133052586804,1.468635259950849
NH4tex,b2215,0.004574234902025389,8.948615949955371,7.819110452295974
BUTtex,b2215,0.004574234902025389,,
CHLtex,b2215,0.004574234902025389,3.357649619515036,3.0175274251249804
CO2tex,b2215,0.004574234902025389,11.683604574987028,10.09305260319604
CRNtex,b2215,0.004574234902025389,7.9881074458535295,4.811370764477008
DINStex,b2215,0.004574234902025389,6.398415871042958,4.5948513690130985
